id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1231483,Barcelona Blanc apartment,6436558,Inmuebles,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40045,2.15117,Entire home/apt,120,3,54,2019-08-08,0.82,9,295
1234006,APARTMENT CALABRIA,4864707,Rocío,Eixample,la Nova Esquerra de l'Eixample,41.38114,2.15528,Entire home/apt,120,3,85,2019-07-12,1.17,5,291
1234139,New Great Large Centric Flat,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.38699,2.15272,Entire home/apt,450,3,21,2019-07-03,0.29,11,365
1235429,Best Location apartment Rambla Catalunya,612665,Oscar,Eixample,la Dreta de l'Eixample,41.38924,2.16314,Entire home/apt,120,3,52,2019-07-31,0.72,8,227
1235475,Casa Sagrera in Eixample district,6283549,Ana Y Pablo,Eixample,la Dreta de l'Eixample,41.39108,2.17421,Entire home/apt,175,3,207,2019-07-11,2.84,2,294
1235517,Single room in Gotic centre,1156593,Lola,Ciutat Vella,el Barri Gòtic,41.38044,2.17594,Private room,21,1,361,2019-07-15,4.82,4,0
1235805,At the heart of Barcelona. Gracia.,6737316,Mireia,Gràcia,la Vila de Gràcia,41.4017,2.16125,Entire home/apt,90,1,394,2019-07-13,5.25,1,275
1236427,Great Room at Bcn's Heart,522656,Eduardo,Ciutat Vella,el Barri Gòtic,41.38215,2.17479,Private room,50,2,56,2018-10-08,1.12,4,0
1238141,Apartment with terrace in Poblenou Barcelona,1683936,Ghat,Sant Martí,el Poblenou,41.40223,2.20408,Entire home/apt,144,2,17,2019-07-22,0.45,13,206
1239232,Quiet room+private bathroom+lounge,3748419,Alix,Sants-Montjuïc,el Poble Sec,41.37316,2.16725,Private room,49,2,110,2019-07-05,2.05,1,8
1239348,Bunk room cozy and bright.,6755351,Merxe,Sants-Montjuïc,el Poble Sec,41.37388,2.15489,Private room,34,3,183,2019-07-29,2.45,1,291
1240055,Two storey house next to Park Guell,6759262,Jordi,Gràcia,la Salut,41.41116,2.15445,Entire home/apt,145,3,189,2019-07-28,2.99,1,275
1241068,Rooms at The Best Point to enjoy the City,3080717,Leonor,Eixample,el Fort Pienc,41.39508,2.18211,Private room,38,2,67,2019-05-27,0.89,3,325
1241225,My Address in Barcelona P2,4985749,Patricia,Eixample,la Dreta de l'Eixample,41.39028,2.17514,Entire home/apt,350,1,74,2019-07-23,0.99,11,292
1242210,Downtown Suite with private bathroom,6770220,Berta,Eixample,la Dreta de l'Eixample,41.39052,2.17636,Private room,50,2,148,2019-08-08,2.43,2,311
1242215,Gracia : Cosy & modern apartment with AC & WIFI !!,6771003,Inma,Gràcia,la Vila de Gràcia,41.39946,2.16144,Entire home/apt,110,3,313,2019-07-09,4.19,1,284
1242257,"Center, Private bath & 20m2 terrace on top floor",6771166,Andi,Ciutat Vella,el Raval,41.37673,2.17564,Private room,78,2,58,2019-06-02,0.79,1,18
1242470,Ciudadela Born WALK EVERYWHERE!!,6771638,Maria,Sant Martí,el Parc i la Llacuna del Poblenou,41.39199,2.18369,Entire home/apt,65,2,330,2019-07-29,4.49,1,267
1242745,Neo Apartment-Urban Chic with Terrace near Sagrada Familia,1435464,Jaume,Eixample,el Fort Pienc,41.39691,2.18299,Entire home/apt,61,3,66,2019-08-07,0.90,20,294
1249641,"Incredible views, central, family offers",6809870,Sara,Sants-Montjuïc,el Poble Sec,41.37382,2.17566,Entire home/apt,130,7,56,2019-08-03,0.77,2,4
1251176,Room-with private bath and A/C  3 stops to Ramblas,5551069,Piet,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39982,2.14289,Private room,60,2,1,2019-07-22,1,1,148
1252280,Nice Apartment near Park Güell (WiFi ADSL),6614111,Jose,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40388,2.14314,Entire home/apt,80,4,85,2019-06-20,1.13,1,225
1254174,Room in amazing flat Born-Centre,5274991,Soler Family,Ciutat Vella,el Barri Gòtic,41.38559,2.17514,Private room,40,3,244,2019-07-30,3.32,2,302
1255085,Picasso Suites 5.1 Paseo de Gracia,131794,Damien,Eixample,la Dreta de l'Eixample,41.39515,2.17055,Entire home/apt,169,1,156,2019-08-08,2.10,25,302
1255665,054. Urgell Apartment,396363,Oscar And Diego,Eixample,Sant Antoni,41.38066,2.16227,Entire home/apt,177,2,12,2019-05-12,0.20,98,318
1256137,"SUPER LOVELY 2 BEDROOM FLAT CENTER, GAUDI BCN",5317410,Raimundo,Eixample,la Dreta de l'Eixample,41.39653,2.17121,Entire home/apt,95,5,313,2019-07-25,4.21,2,178
1257705,Beautiful Triple Room in the Center Of Barcelona,6643422,Francis,Eixample,l'Antiga Esquerra de l'Eixample,41.38493,2.16177,Private room,85,2,193,2019-07-28,2.65,3,163
1257841,"Apartment 18 Barcelona, Spain",6851314,Pau,Sants-Montjuïc,Sants,41.37794,2.13078,Entire home/apt,99,2,171,2019-08-06,2.31,1,302
1258446,Sunny double room in Gracia next to metro station,6854010,Xavier,Gràcia,la Vila de Gràcia,41.40555,2.16079,Private room,60,5,188,2019-08-07,2.53,2,13
1258501,Comfortable House with sunny terrace,6854268,Frederic,Sant Martí,el Poblenou,41.40007,2.19952,Entire home/apt,80,32,0,,,1,249
1258555,Ático centrico con vistas a Barcelo,6854541,Catain,Eixample,el Fort Pienc,41.39656,2.18219,Entire home/apt,100,3,36,2019-07-27,0.78,1,142
1259196,ROOM PENTHOUSE EL BORN,2407716,Lisa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38362,2.18217,Private room,85,3,0,,,1,89
1259342,005. Anglesola apartment,396363,Oscar And Diego,Les Corts,les Corts,41.38882,2.13193,Entire home/apt,131,2,3,2018-09-09,0.08,98,318
1260018,Cool apartment in Barcelona Sants,6862183,Mireya,Sants-Montjuïc,Sants - Badal,41.37286,2.13016,Entire home/apt,70,3,369,2019-08-03,5.55,1,198
1264285,Hola Barcelona Tubella: CAMP NOU 3 bdr APARTMENT,6901727,Daniela,Les Corts,les Corts,41.38557,2.13631,Entire home/apt,80,4,81,2019-05-26,1.16,2,310
1265873,very cute attic with terrace !!!!,6891171,Marta,Eixample,la Sagrada Família,41.40972,2.17465,Entire home/apt,50,30,3,2016-08-31,0.04,1,101
1266069,Bright Cosy Apartment-beach8 mins!,6892245,Vaishali,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40591,2.20711,Entire home/apt,110,2,378,2019-08-09,5.07,1,253
1266221,Sunny room in attic Paseo de Graci ,2489470,Barbara,Eixample,la Dreta de l'Eixample,41.39262,2.16747,Private room,55,3,125,2019-08-06,1.69,3,338
1266363,Picasso Suites 3.1 Paseo de Gracia,131794,Damien,Eixample,la Dreta de l'Eixample,41.39718,2.16923,Entire home/apt,169,1,137,2019-07-24,1.85,25,306
1266425,AMAZING VIEWS PENTHOUSE PARK GUELL,2537484,Enrique,Horta-Guinardó,el Guinardó,41.417,2.16896,Entire home/apt,61,1,206,2019-08-06,2.75,4,314
1266491,Picasso Suites 5.3 Paseo de Gracia,131794,Damien,Eixample,la Dreta de l'Eixample,41.39563,2.16882,Entire home/apt,149,1,123,2019-06-27,1.66,25,302
1269089,"Ramblas Boqueria 21A, Friendly Rentals",136853,Fidelio,Ciutat Vella,el Raval,41.37935,2.17269,Entire home/apt,85,1,85,2019-07-19,1.42,39,233
1269116,"Ramblas Boqueria 31A, Friendly Rentals",136853,Fidelio,Ciutat Vella,el Raval,41.38074,2.1713,Entire home/apt,85,1,90,2019-07-19,1.26,39,244
1269128,"Ramblas Boqueria 21B, Friendly Rentals",136853,Fidelio,Ciutat Vella,el Raval,41.37991,2.17088,Entire home/apt,100,1,54,2019-06-26,0.85,39,242
1269161,"Ramblas Boqueria 31B, Friendly Rentals",136853,Fidelio,Ciutat Vella,el Raval,41.38015,2.17292,Entire home/apt,100,1,90,2019-07-10,1.26,39,217
1269216,"Ramblas Boqueria 12, Friendly Rentals",136853,Fidelio,Ciutat Vella,el Raval,41.38016,2.17289,Entire home/apt,140,1,137,2019-07-26,1.92,39,176
1269236,Habitacion individual con café,6035310,Mar,Eixample,la Nova Esquerra de l'Eixample,41.37955,2.14724,Private room,27,3,28,2019-08-04,1.13,2,255
1269238,COOL APART. IN THE HEART  OF BCN,6767012,Sergi,Gràcia,la Vila de Gràcia,41.40717,2.15985,Entire home/apt,120,2,152,2019-07-28,2.05,2,315
1269243,"Ramblas Boqueria 22, Friendly Rentals",136853,Fidelio,Ciutat Vella,el Raval,41.3803,2.17218,Entire home/apt,140,1,81,2019-07-12,1.13,39,216
1269253,"Ramblas Boqueria 32, Friendly Rentals",136853,Fidelio,Ciutat Vella,el Raval,41.37905,2.17083,Entire home/apt,140,1,94,2019-07-28,1.33,39,222
1269263,"Ramblas Boqueria P1, Friendly Rentals",136853,Fidelio,Ciutat Vella,el Raval,41.37906,2.17117,Entire home/apt,140,1,83,2019-06-14,1.16,39,227
1269272,"Ramblas Boqueria P2, Friendly Rentals",136853,Fidelio,Ciutat Vella,el Raval,41.37892,2.17111,Entire home/apt,140,1,60,2019-07-25,0.96,39,226
1270627,center of barcelona,3412218,Sylvie,Eixample,l'Antiga Esquerra de l'Eixample,41.39132,2.15685,Private room,81,3,43,2019-06-12,0.59,1,281
1271555,Fantastic flat -Paseo de Gracia -Pedrera,6920683,Jepis & Clara,Eixample,la Dreta de l'Eixample,41.39653,2.16148,Entire home/apt,223,3,157,2019-07-14,2.13,2,312
1271836,Sagrada Familia New & Comfortable,2304846,Ninona,Eixample,la Sagrada Família,41.40606,2.17564,Entire home/apt,90,2,130,2019-07-20,1.75,3,233
1272304,Super central Apartment Eixample 2,206635,Miriam,Eixample,l'Antiga Esquerra de l'Eixample,41.38787,2.15585,Entire home/apt,130,3,84,2019-07-26,1.17,3,305
1273077,DOUBLE ROOM. Bright and spacious,6929132,Elena,Sarrià-Sant Gervasi,Sarrià,41.39749,2.12133,Private room,45,3,42,2018-07-23,0.60,1,111
1276036,"Lovely, comfortable,central.Parking",6859113,Joana,Gràcia,la Vila de Gràcia,41.40231,2.16117,Entire home/apt,72,1,159,2019-08-09,2.14,1,291
1279308,"Cozy & sunny flat, wifi, parking",6860226,Mercedes,Eixample,la Nova Esquerra de l'Eixample,41.38947,2.14355,Entire home/apt,120,3,80,2019-01-07,1.09,1,238
1282669,SAGRADA FAMILIA-  Centric Apartment,4960486,Elsa,Eixample,la Sagrada Família,41.40547,2.17749,Entire home/apt,65,3,327,2019-08-11,4.79,1,250
1284653,Penthouse Double Room+Balc@♥ of BCN,6988795,Federico,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38928,2.17818,Private room,55,4,373,2019-08-06,5.03,2,98
1285739,Penthouse with terrace & barbecue.,71615,Mireia And Maria,Eixample,la Sagrada Família,41.40255,2.17368,Entire home/apt,85,1,31,2019-07-18,0.49,29,10
1286069,Cosy apartment close to Universitat,3376710,Maria StayBarcelona,Eixample,Sant Antoni,41.38061,2.16246,Entire home/apt,145,2,2,2018-12-26,0.25,41,336
1288165,Cozy single room in Barcelona Sants,860071,Joan,Sants-Montjuïc,la Bordeta,41.37019,2.1375,Private room,21,1,1,2015-08-13,0.02,3,192
1290278,Romantic attic terrace netflix.wifi,7016641,Ricard,Eixample,la Nova Esquerra de l'Eixample,41.37885,2.15252,Entire home/apt,135,4,218,2019-08-05,2.96,1,127
1291052,Art flat in street without cars. White Room.,7019831,Imma,Eixample,l'Antiga Esquerra de l'Eixample,41.38844,2.15062,Private room,42,2,127,2019-08-09,2.35,2,339
1291971,CALM APARTM. SAGRADA FAMILIA.WIFI.,7024519,Joan,Horta-Guinardó,el Guinardó,41.41136,2.17446,Entire home/apt,45,3,263,2019-07-28,3.56,1,252
1293412,Sunny Loft in Barcelona 5' walk to the beach,7032776,Guillermo,Sant Martí,el Poblenou,41.39582,2.20265,Entire home/apt,130,3,203,2019-08-09,2.77,1,298
1294410,beach and center family apartament HUTB-006631,5369383,Alex,Sant Martí,la Vila Olímpica del Poblenou,41.39227,2.19771,Entire home/apt,196,3,37,2019-08-02,0.51,1,308
1295958,3 BR + 2 baths near the beach!!,7047484,Mercedes,Eixample,el Fort Pienc,41.39906,2.18423,Entire home/apt,52,3,54,2019-06-17,0.85,1,347
1296121,BRIGHT & QUIET 2BD wifi & parking,7046025,Ramon,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40638,2.14776,Entire home/apt,95,3,194,2019-08-05,2.65,1,249
1296977,"Very central design apartment, Bcn",7051599,Corinne,Eixample,l'Antiga Esquerra de l'Eixample,41.39014,2.15717,Entire home/apt,89,2,146,2019-07-19,2.01,1,138
1304470,COZY ROOM IN THE CENTRE (RAMBLAS),7091581,Fabrizio,Ciutat Vella,el Raval,41.3818,2.17097,Private room,50,2,388,2019-08-09,5.26,3,0
1305640,100 meters from the beach. Duplex,7088764,LingJuan,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40487,2.21232,Entire home/apt,100,2,119,2019-08-06,1.62,1,268
1307332,DOUBLE ROOM 50 EUROS  NIGHT,2608358,Beatriz,Eixample,la Sagrada Família,41.40547,2.17604,Private room,55,3,48,2019-07-23,0.65,3,338
1307947,Sunny Flat in el Borne,7110050,,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38928,2.18194,Private room,57,30,18,2014-09-12,0.24,1,363
1309102,Barcelona playa puerto olímpico ,5364088,Caroline,Sant Martí,el Poblenou,41.40333,2.2061,Private room,45,2,38,2018-08-26,0.53,3,194
1309206,COZY ROOM BARCELONA. GAYFRIENDLY,7091581,Fabrizio,Ciutat Vella,el Raval,41.38281,2.17093,Private room,50,2,214,2019-07-30,2.91,3,277
1310443,Bright & spacious apartment terrace,6421296,Julián,Sant Martí,el Clot,41.40856,2.18863,Entire home/apt,75,1,11,2018-07-21,0.17,3,274
1310606,Spacious & sunny apartment terrace,6421296,Julián,Sant Martí,el Clot,41.40783,2.18866,Entire home/apt,65,1,3,2016-07-11,0.05,3,260
1312051,Studio in Gracia 5th floor-elevator,7130005,Åsa,Gràcia,la Vila de Gràcia,41.40808,2.15733,Entire home/apt,30,32,60,2019-05-01,0.82,1,164
1314537,Bonita habitación doble en Eixample,6656278,Lydia,Eixample,la Nova Esquerra de l'Eixample,41.37943,2.15404,Private room,30,4,97,2019-08-02,2.21,1,84
1314672,Lightflooded 2 bedroom flat with a view,7143233,Pablo And Franziska,Gràcia,la Vila de Gràcia,41.40681,2.16061,Entire home/apt,100,5,130,2019-07-22,1.76,1,34
1319021,GREAT CENTRAL ART NOUVEAU APARTMENT,3313906,Adrian,Eixample,la Dreta de l'Eixample,41.39861,2.17296,Entire home/apt,210,3,134,2019-07-01,1.86,2,40
1320149,Pretty apartment in GRACIA - WIFi& NETFLIX,3454952,Eduard,Gràcia,la Vila de Gràcia,41.40202,2.16189,Entire home/apt,90,3,174,2019-08-03,2.39,3,121
1327003,Beach and down town at two steps. (HUTB-005567),663209,Walter,Sants-Montjuïc,el Poble Sec,41.37441,2.16238,Entire home/apt,70,2,8,2015-09-23,0.16,1,0
1328996,Picasso Suites 5.2 Private Terrace,131794,Damien,Eixample,la Dreta de l'Eixample,41.39611,2.16807,Entire home/apt,199,1,143,2019-07-28,1.95,25,329
1329067,Affordable luxury next to Passeig de Gracia!,3799101,Pablo,Gràcia,la Vila de Gràcia,41.39862,2.15824,Entire home/apt,112,2,0,,,6,162
1329357,"Two big terraces, lot of sun & air",1383425,Mireia,Gràcia,la Vila de Gràcia,41.40447,2.15404,Entire home/apt,120,3,139,2019-07-21,1.89,1,17
1329829,Unique Luxury Designer Apartment,7209763,Mike,Eixample,Sant Antoni,41.37766,2.16308,Entire home/apt,157,4,275,2019-08-05,3.72,4,158
1329890,"Apartment in Diagonal Sea, Barcelon",7186444,Guadalupe,Sant Martí,Provençals del Poblenou,41.40959,2.20789,Private room,40,3,12,2018-06-03,0.19,1,0
1329993,1D- Apt with balcony in P. de Gracia,3799101,Pablo,Gràcia,la Vila de Gràcia,41.3983,2.16,Entire home/apt,130,2,2,2015-08-10,0.04,6,141
1330353,Luxury apartment with private patio,3799101,Pablo,Gràcia,la Vila de Gràcia,41.39868,2.15876,Entire home/apt,177,2,0,,,6,102
1331475,Double room and private bathroom,3340010,Ben,Eixample,el Fort Pienc,41.39877,2.18223,Private room,35,3,174,2017-08-01,2.41,1,0
1331957,Very bright apartment - 2 bedrooms,384518,Javier,Sants-Montjuïc,Sants,41.37485,2.13189,Entire home/apt,85,3,103,2019-07-17,1.40,1,279
1332929,5*Super host Apartment+terrace  8 min from Ramblas,7218242,Antoni,Sants-Montjuïc,el Poble Sec,41.37144,2.1651,Entire home/apt,121,6,340,2019-08-04,4.60,1,198
1333207,Apt. + garden in modernist building,7231693,Alina,Gràcia,la Salut,41.40962,2.15069,Private room,55,1,18,2018-10-31,0.30,1,224
1334863,Yacht in Barcelona Center(sleeps 3),7238727,Iñigo,Sant Martí,la Vila Olímpica del Poblenou,41.38774,2.19672,Entire home/apt,95,3,157,2019-08-01,2.17,1,318
1337978,Elegant apartment close to passeig de gracia,3799101,Pablo,Gràcia,la Vila de Gràcia,41.39692,2.15965,Entire home/apt,168,2,0,,,6,147
1338049,Magnificent apartment with terrace,3799101,Pablo,Gràcia,la Vila de Gràcia,41.39867,2.15962,Entire home/apt,177,2,2,2015-06-21,0.04,6,181
1338105,Authentic house in the city center :),3744544,Marta+Paul,Gràcia,la Vila de Gràcia,41.40422,2.15757,Entire home/apt,160,3,75,2019-07-31,1.23,33,319
1338121,Luxurious apartment with gardened patio,3799101,Pablo,Gràcia,la Vila de Gràcia,41.39757,2.15879,Entire home/apt,191,2,2,2015-08-11,0.03,6,177
1338956,Loft Camp Nou by Glasir,7215439,Marta,Les Corts,les Corts,41.38251,2.13329,Entire home/apt,125,1,29,2019-06-12,0.44,8,339
1339422,"Double room, very bright.",7148140,Christian,Sant Martí,el Camp de l'Arpa del Clot,41.41093,2.18524,Private room,40,20,83,2019-06-29,1.29,4,344
1339639,Charming apartment close to the Sagrada Familia,1986299,Clickandflat,Sant Martí,el Camp de l'Arpa del Clot,41.40976,2.17931,Entire home/apt,70,1,45,2019-08-09,1.51,18,52
1340503,Apartment near the beach,7270766,Laura,Sant Martí,el Poblenou,41.4017,2.20556,Private room,34,1,40,2019-07-10,0.64,1,346
1342549,Cozy Attic next to Sagrada Familia,7281684,Arturo,Eixample,la Sagrada Família,41.40133,2.17465,Entire home/apt,96,3,401,2019-07-16,5.44,1,150
1343256,Sagrada Familia brand new flat,7285494,David,Eixample,la Sagrada Família,41.4018,2.17604,Entire home/apt,75,2,313,2019-08-01,4.25,1,220
1343928,Premium Duplex  Charming Terrace,7290200,Joan,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40191,2.16767,Entire home/apt,150,3,163,2019-07-17,2.24,5,148
1344458,Barcelona Puerto Olimpico playa,5364088,Caroline,Sant Martí,el Poblenou,41.40239,2.20537,Private room,45,2,6,2019-06-02,0.08,3,218
1344702,Cool & Quaint Loft in Barcelona!,7294913,Leslie,Eixample,l'Antiga Esquerra de l'Eixample,41.38773,2.15572,Entire home/apt,75,2,220,2019-07-28,3.00,1,257
1346626,DOUBLE ROOM WITH BATHROOM,7305607,Raquel,Horta-Guinardó,el Baix Guinardó,41.41206,2.17018,Private room,50,3,34,2019-07-05,0.53,1,305
1346797,"Like a local , enjoy BCN for 6",2366949,Jordi,Sants-Montjuïc,Sants,41.37245,2.13548,Entire home/apt,75,2,107,2019-07-26,1.51,14,282
1348754,Double Room Sagrada Familia-Gracia,7020955,Luisa M.,Eixample,la Sagrada Família,41.40729,2.171,Private room,31,5,46,2019-07-08,1.26,1,0
1354353,COMFORTABLE ROOM AND WELL LOCATED,7276241,Angel Y Betty,Sants-Montjuïc,Sants,41.3731,2.13988,Private room,35,3,82,2017-07-30,1.11,1,222
1354875,(P3)COZY AND OUTSIDE FLAT IN GRACIA,3885805,Ana,Gràcia,la Vila de Gràcia,41.40224,2.15872,Entire home/apt,60,3,199,2019-08-05,2.78,4,145
1356102,Barcelona Puerto Olímpico 4 pax,5364088,Caroline,Sant Martí,el Poblenou,41.40332,2.20772,Private room,45,1,17,2015-07-11,0.27,3,132
1356472,LIGHT STUDIO NEAR SANTS STATION,1257705,José Luis,Eixample,la Nova Esquerra de l'Eixample,41.3838,2.14388,Entire home/apt,104,1,34,2019-07-19,0.85,3,301
1357045,PARC GÜELL 100x100 Barcelona,2688205,Mònica,Gràcia,Vallcarca i els Penitents,41.40917,2.14932,Entire home/apt,105,3,114,2019-07-19,1.59,16,307
1359362,Topfloor dbl room-own sunny terrace,7378194,Simona,Sants-Montjuïc,el Poble Sec,41.37232,2.16917,Private room,26,3,76,2018-12-30,1.45,2,0
1359821,"Penthouse with terrace, ideal 2 couples, Gracia!",4258344,Sandra,Gràcia,la Vila de Gràcia,41.40646,2.16105,Entire home/apt,140,3,89,2019-08-06,1.25,4,162
1364091,Barcelona Vocation - Room season!,6951810,Margareth,Sant Andreu,Navas,41.41662,2.18559,Private room,120,3,3,2018-08-11,0.12,1,209
1365897,"Bonito, tranquilo y céntrico piso.",6172706,Marisa,Eixample,l'Antiga Esquerra de l'Eixample,41.38747,2.15205,Entire home/apt,140,3,24,2019-08-07,0.33,1,257
1370332,Els Rossinyols,7431149,Tony,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42552,2.09746,Private room,53,3,191,2019-08-04,2.60,1,323
1373239,Beautiful room in the Center of Barcelona (Gothic),7442133,Eme,Ciutat Vella,el Barri Gòtic,41.37778,2.17786,Private room,70,2,25,2019-08-06,5.77,2,37
1374380,COSY TWIN ROOM IN GREAT LOCATION,6883542,Ohad,Eixample,Sant Antoni,41.37871,2.1603,Private room,24,1,25,2019-08-05,3.55,1,54
1374753,Cheap & Chic,7449205,María,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39499,2.1474,Entire home/apt,225,3,46,2018-08-24,0.63,1,0
1378119,Charming Penthouse in the Center w Private Terrace,3194412,Cloud5 Barcelona,Eixample,Sant Antoni,41.37731,2.16112,Entire home/apt,84,1,150,2019-08-07,2.04,9,310
1383728,NEW FLAT NEXT TO PASSEIG DE GRACIA,6767012,Sergi,Gràcia,la Vila de Gràcia,41.39771,2.16046,Entire home/apt,120,2,186,2019-07-31,2.55,2,288
1385618,NEW bright apart at central BCN,6600521,Lluís¬Lali,Eixample,el Fort Pienc,41.39533,2.1768,Entire home/apt,195,4,123,2019-07-28,2.92,3,222
1387193,"Double big and sunny ""blue"" room",6788144,Rosaria,Sants-Montjuïc,Sants,41.37792,2.13001,Private room,35,7,74,2019-07-28,1.01,2,5
1387456,Biggest room in Art and Dream flat,6406863,Art And Dreams,Ciutat Vella,el Barri Gòtic,41.3785,2.17837,Private room,49,2,12,2018-08-31,0.18,1,12
1390431,"Oasis in Gracia , two terraces!",177617,Joaquin,Gràcia,la Vila de Gràcia,41.40087,2.15615,Entire home/apt,95,3,173,2019-07-24,2.35,5,0
1391124,BerlinRoom en EspaciosoPisoVintage,7521925,YayaMaria Sisters,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40262,2.14899,Private room,40,30,5,2017-09-30,0.07,3,214
1391996,Room in penthouse with 2 terraces,7378194,Simona,Sants-Montjuïc,el Poble Sec,41.37295,2.16953,Private room,22,2,58,2018-12-31,1.03,2,0
1392132,Nordic Apartment Sagrada Familia,7167787,Sofia,Eixample,la Sagrada Família,41.40796,2.18023,Entire home/apt,132,2,224,2019-08-09,3.07,2,320
1395001,Rustic central 3 bedroom & balcony,893805,Phil And Fiona,Sants-Montjuïc,el Poble Sec,41.37435,2.16558,Entire home/apt,105,2,192,2019-08-05,2.61,7,309
1395698,Barcelona comfy room w/ private wc.with shower,7492095,Dolors,Sants-Montjuïc,la Bordeta,41.36624,2.13521,Private room,25,1,17,2019-05-28,0.23,1,0
